"comfort","price","rooms_count","useful_surface","built_surface","construction_year","level","max_level","kitchens_count","bathrooms_count","parking_lots_count","balconies_count"
1,185000,4,100,110,1993,6,7,1,2,0,2
1,72000,3,60,60,1968,3,4,1,1,0,1
1,140000,2,60,66,2010,2,5,1,2,0,1
1,112000,2,67,67,1989,3,4,1,1,0,2
1,97000,4,95,100,1950,0,5,1,1,0,1
1,73345,2,42,62,2022,3,9,1,1,0,1
1,56000,2,51,54,1972,7,10,1,1,0,1
1,124500,3,72,80,1990,3,8,1,2,0,1
4,148000,2,67,75,2019,2,8,1,1,0,1
1,56050,2,60,72,2020,5,8,1,1,0,1
1,90500,2,56,60,1984,1,8,1,1,0,1
1,69900,2,59,69,2020,1,5,1,1,1,1
1,66000,3,66,72,1974,2,4,1,1,0,1
1,167495,3,83,101,2021,2,3,1,2,0,1
1,83000,3,72,85,1988,8,9,1,2,0,1
1,95000,3,78,88,1987,7,8,1,2,0,1
1,115000,2,107,120,1933,4,11,1,1,0,3
1,134000,3,110,137,2016,3,4,1,2,0,1
1,61500,1,35,36,2020,4,12,1,1,0,1
2,47000,2,39,43,1977,4,10,1,1,0,1
1,67000,2,50,55,1970,8,10,1,1,0,1
1,56000,1,40,45,1987,3,10,1,1,0,1
1,107000,3,72,85,1985,1,4,1,2,1,1
1,88000,4,100,118,2010,10,10,1,2,1,1
1,147000,2,75,85,2010,14,15,1,1,1,2
1,79000,3,69,69,1986,7,8,1,2,0,1
1,59000,1,37,45,1991,0,8,1,1,0,0
1,95000,2,51,55,1961,0,7,1,1,0,0
1,101200,2,81,92,2020,1,5,1,1,0,1
1,154575,4,197,213,2020,8,8,1,2,0,0
1,57000,2,50,55,1967,4,4,1,1,0,1
1,97000,2,63,66,1988,5,8,1,1,0,1
4,128900,2,57,79,2014,1,4,1,1,0,2
1,81000,2,58,65,1952,3,3,1,2,0,0
1,53000,2,53,63,2020,1,6,1,1,0,1
1,42500,2,48,58,2017,1,2,1,1,1,1
1,54950,2,64,79,2020,1,3,1,1,0,1
4,189000,3,90,90,2015,2,6,1,2,1,0
1,58699,2,61,67,2020,0,6,1,1,0,1
1,61000,2,57,67,2020,1,4,1,1,0,1
1,175000,4,140,175,1995,2,8,1,2,0,1
1,139000,3,63,72,1945,1,2,1,2,0,1
4,118000,3,73,90,2021,2,10,1,2,0,1
1,51000,1,42,42,1986,9,10,1,1,0,1
1,104000,1,37,53,2020,0,12,1,1,0,0
1,95000,3,68,90,1938,1,2,1,1,0,1
1,70000,3,65,65,1970,1,4,1,1,0,1
1,99900,3,60,65,2010,3,8,1,1,1,1
1,58500,2,52,52,1984,8,8,1,1,0,1
1,50000,2,67,77,2020,1,10,1,1,1,1
1,63500,1,39,43,1992,7,8,1,1,1,1
1,52900,2,55,75,2020,0,8,1,1,0,1
1,71357,2,47,64,2019,5,5,1,1,1,1
4,83200,2,57,62,2020,0,3,1,1,0,1
4,89000,3,60,65,1990,0,8,1,2,1,0
1,66800,2,50,50,1984,1,10,1,1,0,0
1,104000,2,57,65,1987,0,7,1,1,0,0
1,88000,3,90,110,2009,1,10,1,1,1,1
4,109500,3,90,100,2020,1,5,1,2,0,1
1,88000,3,82,90,2021,8,11,1,2,0,1
1,57600,2,63,70,2020,1,4,1,1,0,1
1,57500,1,38,40,1998,0,8,1,1,0,0
4,148000,3,70,84,2018,7,9,1,2,0,0
1,73500,3,78,89,2016,6,8,1,1,1,2
4,100000,3,80,96,2009,1,17,1,2,0,1
1,68000,3,61,78,1973,4,4,1,1,1,1
1,124000,3,61,153,2018,0,3,1,2,0,1
1,78000,2,44,47,1970,2,7,1,1,1,1
1,64000,2,36,40,1975,7,10,1,1,0,1
1,100000,4,80,96,1978,5,10,1,2,1,2
1,100500,3,70,78,2023,2,11,1,2,0,1
4,65900,2,63,85,2020,2,11,1,1,0,1
1,86000,3,69,94,2020,11,11,1,2,0,1
1,59000,2,53,61,2020,2,4,1,1,0,1
1,90000,3,69,75,1970,9,10,1,2,0,1
1,93000,2,53,65,2019,6,12,1,1,0,1
1,95500,2,71,71,2020,4,12,1,1,1,1
1,71900,3,70,78,2020,1,5,1,2,0,1
1,149900,5,138,620,1938,1,2,1,2,1,1
1,70000,2,51,51,1966,3,4,1,1,1,1
1,179000,3,96,100,2019,2,4,1,2,0,0
4,92000,2,64,78,2020,2,3,1,1,0,1
1,82000,1,35,35,1980,4,10,1,1,0,0
1,80000,3,68,68,1969,1,4,1,1,0,1
1,32900,1,39,47,2021,2,5,1,1,0,1
1,38000,1,40,703,2020,1,4,1,1,1,1
1,52000,2,48,51,2020,0,4,1,1,0,1
1,110000,2,55,73,2019,4,6,1,1,0,1
1,35000,2,38,45,2017,4,4,1,1,0,1
1,85000,3,67,72,1985,5,8,1,2,0,1
4,86000,2,54,64,1987,4,4,1,1,1,1
1,144500,2,55,59,2019,2,9,1,1,0,1
1,37499,1,37,45,2020,1,4,1,1,0,1
1,55000,2,47,56,2020,3,3,1,1,0,1
1,75000,1,38,42,2020,4,8,1,1,0,1
1,79900,2,60,70,1993,8,8,1,1,0,1
1,123710,1,47,66,2021,3,4,1,1,1,1
1,73282,2,67,78,2020,1,6,1,1,0,1
4,195500,3,88,120,2021,3,8,1,2,2,1
1,71500,1,44,58,1990,0,3,1,1,0,0
1,53000,2,50,62,1972,2,7,1,1,0,1
4,190000,2,68,82,2018,1,6,1,1,1,0
1,199000,4,121,200,2018,7,7,1,2,0,2
1,100000,2,50,55,1950,1,3,1,1,0,1
1,72000,3,74,80,2016,3,4,1,2,1,1
1,93000,2,57,67,1982,2,8,1,1,1,1
1,148322,2,79,98,2021,3,4,1,1,0,1
4,78660,2,58,65,2020,2,5,1,1,0,1
1,130000,3,67,85,2018,3,11,1,2,0,1
1,57000,2,48,52,1973,2,4,1,1,0,0
1,88000,2,54,62,1969,1,10,1,1,0,0
1,125000,3,70,90,1998,8,8,1,2,0,2
1,31519,1,34,40,2020,2,3,1,1,0,1
1,179900,4,105,121,2020,3,4,1,2,0,1
1,68000,3,72,85,2014,1,4,1,1,1,1
1,79800,3,81,92,2020,7,11,1,2,0,1
1,62900,2,54,67,2020,2,5,1,1,0,1
1,67800,2,71,79,2020,2,5,1,1,0,2
1,145299,2,60,79,2020,3,10,1,1,0,1
1,85000,3,77,90,1987,3,8,1,2,0,1
1,54900,1,34,45,1982,3,4,1,1,0,1
1,85000,2,57,65,1984,7,10,1,1,0,1
1,88900,3,81,102,2020,1,5,1,2,1,1
1,40000,1,35,40,1966,9,9,1,1,0,0
1,58500,3,82,92,1950,0,3,2,2,0,1
1,51990,2,49,52,1970,1,4,1,1,0,0
4,129900,3,58,70,1960,7,9,2,2,0,1
1,50000,1,37,39,1981,9,10,1,1,0,1
1,68000,2,52,76,2010,12,15,1,1,1,1
1,147700,3,92,106,2020,1,6,1,2,0,1
1,39000,2,31,37,1976,2,4,1,1,0,1
4,74000,3,71,97,2019,3,11,1,2,0,1
1,36700,1,45,52,2020,5,5,1,1,0,1
4,178992,3,94,115,2019,3,8,1,2,0,1
1,46000,1,40,40,1947,0,4,1,1,0,0
1,73402,2,46,52,2021,1,9,1,1,0,1
2,90000,2,37,39,1959,0,2,1,1,0,1
1,78000,3,108,122,1984,1,4,1,2,1,1
4,155000,2,70,80,2012,9,12,1,1,0,1
1,100550,3,74,118,2020,1,4,1,2,1,1
1,59900,2,50,60,1960,3,4,1,1,0,1
4,67000,1,42,46,2020,6,12,1,1,0,1
1,110000,4,61,73,1977,6,10,1,2,0,1
1,115000,2,55,60,1988,1,4,1,1,0,1
1,81500,3,71,85,2020,1,6,1,2,1,1
4,120000,2,46,63,2010,2,9,1,1,1,1
1,98000,2,50,55,1982,7,8,1,1,0,1
1,69500,3,67,77,1975,4,4,1,1,2,1
1,127000,2,58,81,2009,4,16,1,1,0,0
1,67900,1,40,50,1990,5,8,1,1,0,1
4,121800,2,53,66,2022,1,5,1,1,0,1
1,123500,2,52,52,1984,3,4,1,1,0,1
4,52900,2,54,66,2021,6,8,1,1,0,1
4,86000,1,40,45,2020,2,10,1,1,0,1
1,49990,2,45,52,2020,1,5,1,1,0,1
1,78000,1,39,43,2020,5,8,1,1,0,1
4,147652,2,58,70,2020,1,5,1,1,0,1
1,149000,4,155,180,1900,2,3,1,2,3,1
1,109000,2,47,52,2015,2,5,1,1,0,1
1,129000,2,55,62,1979,3,4,1,1,0,2
2,75000,2,54,54,1975,1,8,1,1,1,1
4,94000,2,59,70,2020,2,10,1,1,0,1
1,69900,3,61,74,1960,5,8,1,1,0,2
1,120000,4,97,97,1938,2,3,1,2,0,1
1,111935,2,51,71,2019,1,9,1,1,0,2
1,109500,3,90,108,2020,3,5,1,2,0,1
4,113000,3,70,90,2020,1,5,1,2,0,1
1,124500,3,87,100,2019,1,10,1,2,1,1
4,139900,2,48,95,2019,6,6,1,1,1,1
1,88000,2,65,78,2020,1,2,1,1,0,1
1,75000,3,79,98,2019,2,7,1,2,1,2
1,138000,4,76,85,1986,7,8,1,2,0,2
4,127900,3,89,106,2019,9,10,1,2,1,1
1,107000,4,85,90,1934,3,7,1,2,0,1
1,68200,2,56,65,2020,1,5,1,1,0,1
1,59900,2,47,58,1984,7,7,1,1,0,1
1,85000,3,71,80,2020,2,3,1,1,1,1
1,32900,1,39,49,2021,2,6,1,1,0,1
1,114000,3,80,100,2008,0,4,1,1,0,0
1,53000,1,36,38,1975,1,10,1,1,0,1
4,72000,2,72,82,2011,3,6,1,1,1,1
4,55900,2,44,49,2020,1,6,1,1,1,0
1,65000,3,58,58,1965,0,8,1,1,0,0
1,56000,2,64,77,2019,2,8,1,1,1,1
1,120000,2,59,59,1959,2,3,1,2,0,0
1,53000,1,38,45,2020,1,3,1,1,0,1
1,116000,2,62,68,2020,4,12,1,1,0,1
4,43500,2,38,44,2020,2,7,1,1,0,0
1,101500,2,60,65,2019,4,6,1,1,0,1
1,49900,2,46,53,2018,8,9,1,1,0,1
1,78660,2,58,69,2020,1,4,1,1,1,1
1,115000,3,73,88,1981,4,4,1,2,0,0
1,82950,2,53,76,2019,1,3,1,1,0,1
1,55500,2,55,61,2021,2,6,1,1,0,1
1,44000,2,44,49,2020,2,4,1,1,0,1
1,74900,3,63,70,1970,7,10,1,2,0,1
1,169000,4,90,120,1938,2,2,1,1,0,1
1,39500,1,70,79,2012,4,4,1,2,1,0
4,72500,2,56,65,2020,1,3,1,1,0,1
1,65000,2,52,62,2020,1,3,1,1,0,1
1,85000,3,70,84,1973,0,10,1,1,1,0
4,147000,3,75,100,2019,1,4,1,2,1,2
1,74900,3,70,81,2019,3,4,1,2,0,1
4,123000,3,75,104,2018,4,7,1,1,1,1
1,124500,3,88,88,2019,4,10,1,2,1,1
1,110000,3,65,65,1988,8,10,1,2,0,0
1,67000,2,50,57,1970,9,10,1,1,0,1
1,33000,1,33,40,2020,4,5,1,1,0,1
1,69000,3,76,86,2019,2,5,1,2,1,1
2,78500,2,39,46,1958,3,3,1,1,0,1
1,62000,2,62,72,2020,2,7,1,1,1,1
1,198000,4,110,175,1993,1,12,1,2,1,2
1,105000,3,68,80,1978,2,10,1,1,0,2
4,92000,4,87,96,2020,0,4,1,2,0,1
1,83000,2,55,70,1978,9,10,1,1,0,1
4,93404,3,104,150,2009,2,3,1,3,2,1
1,52700,2,59,69,2020,3,6,1,1,1,1
1,75000,4,81,90,1975,4,4,1,2,0,1
1,45000,2,44,50,2021,2,6,1,1,1,1
1,62000,2,56,60,1980,8,10,1,1,1,2
1,51000,2,45,50,2016,3,5,1,1,1,1
4,160000,3,76,76,1992,5,8,1,2,0,0
1,53900,2,56,68,2018,2,5,1,1,0,1
1,49900,2,54,64,2019,1,3,1,1,0,1
1,104500,2,58,71,2020,2,3,1,1,0,1
1,68500,2,58,68,2020,2,5,1,1,0,1
1,85000,2,54,70,2019,5,6,1,1,1,0
1,59000,2,48,58,2020,1,5,1,1,0,1
1,139800,3,99,112,2020,5,9,1,2,0,1
1,72500,2,58,62,2019,3,4,1,1,1,1
1,72000,3,65,75,1986,6,10,1,2,0,1
1,59700,3,66,79,2005,6,7,1,2,0,1
4,109500,3,90,100,2020,4,5,1,2,0,1
1,41900,2,43,53,2020,1,3,1,1,1,1
1,41900,1,41,44,2021,3,9,1,1,0,1
1,46000,2,41,54,2020,2,5,1,1,1,1
1,110000,4,90,99,1981,9,10,1,2,1,2
1,168000,3,80,95,1993,1,8,1,2,0,4
1,72000,3,78,88,2018,4,6,1,2,1,2
4,25500,1,31,38,2019,5,5,1,1,1,1
1,98000,3,65,72,2018,5,5,1,2,1,2
1,99500,2,68,79,2018,5,5,1,1,1,2
1,142000,4,101,115,2020,1,3,1,2,0,2
1,91000,4,90,100,1945,0,3,1,2,0,0
1,56500,1,33,35,1986,1,4,1,1,0,1
1,69500,2,49,60,1964,6,7,1,1,0,1
1,119000,3,80,112,2018,0,3,1,2,0,1
1,127000,2,68,80,2016,3,11,1,1,0,1
1,44900,2,51,60,2020,1,5,1,1,0,1
1,89000,3,68,77,1980,8,10,1,2,0,1
4,59800,2,52,565,2020,2,6,1,1,0,1
1,59500,2,50,71,2016,4,5,1,1,1,1
4,53500,2,58,65,2020,1,6,1,1,0,1
1,104000,3,65,75,1977,5,10,1,1,0,2
1,52500,1,40,40,1987,2,8,1,1,0,1
1,87000,3,110,124,2019,4,8,1,2,1,2
1,41500,2,42,52,2020,3,6,1,1,0,1
1,129000,3,115,130,2009,1,3,1,2,0,0
1,65000,1,36,41,1987,8,8,1,1,0,1
1,89000,3,66,89,1978,13,14,1,1,0,2
1,95000,2,57,57,1984,4,4,1,1,0,1
1,68095,2,52,62,2021,1,6,1,1,0,1
1,98000,3,60,63,1970,9,10,1,1,0,1
1,92999,2,50,54,1986,4,4,1,1,1,1
1,71500,2,60,75,2021,2,6,1,1,1,1
1,69900,2,51,62,2009,1,4,1,1,0,1
1,72500,2,60,60,1990,6,8,1,1,0,1
1,65000,2,55,67,2021,1,7,1,1,0,1
1,36400,1,36,45,2021,0,8,1,1,0,1
1,90000,3,63,78,1986,0,8,1,2,1,0
1,82200,2,52,64,2021,3,8,1,1,0,1
4,92000,2,62,76,2020,2,3,1,1,0,1
1,93900,2,57,69,1985,6,8,1,1,0,1
1,66900,3,74,90,1970,8,9,1,1,0,2
1,57000,2,52,61,2020,5,11,1,1,0,1
1,138000,4,114,130,1940,2,5,1,1,0,0
1,38000,2,46,50,2020,3,4,1,1,0,1
4,195000,2,63,100,2016,5,13,1,1,1,1
1,58000,2,43,45,2012,11,13,1,1,0,0
4,185000,3,77,92,2020,0,4,1,2,1,0
1,79000,2,57,65,1980,9,10,1,1,0,1
1,109000,3,65,75,1966,0,3,1,1,0,1
1,55000,1,44,52,2020,0,4,1,1,0,1
1,58000,1,32,40,2017,0,8,1,1,0,0
1,55500,2,47,54,2018,1,3,1,1,1,1
1,50000,1,37,45,2020,0,2,1,1,0,0
4,135000,2,57,70,2020,0,10,1,2,0,1
1,63000,2,52,62,1974,3,10,1,1,0,1
1,70200,2,54,70,2020,1,4,1,1,0,1
1,118990,2,60,67,1989,5,8,1,1,0,1
1,54500,2,52,75,2020,1,3,1,1,1,1
4,137040,3,106,130,2020,6,6,1,2,0,1
1,51200,1,38,45,2021,2,4,1,1,0,1
1,75500,2,47,65,2018,4,4,1,1,1,1
1,45000,2,57,69,2018,6,6,1,1,0,2
4,91620,2,55,70,2020,3,7,1,1,0,1
1,47500,2,55,69,2020,2,3,1,1,1,1
4,149723,2,67,82,2021,1,5,1,1,0,1
1,71428,2,65,78,2020,9,9,1,1,0,1
4,65500,2,150,170,2021,0,3,1,1,0,1
1,80000,3,82,98,1990,3,3,1,2,0,2
1,59900,2,50,58,1979,5,8,1,1,0,1
1,180000,3,91,110,1990,7,8,1,2,0,2
1,54000,2,52,55,1984,2,4,1,1,0,1
1,52900,1,42,46,1990,0,8,1,1,0,0
4,110500,3,96,111,2021,1,4,1,2,0,2
1,72000,3,85,95,2020,3,4,1,2,0,1
1,111900,2,55,60,2019,8,11,1,2,0,1
1,180000,4,133,150,1940,0,1,1,3,0,0
1,65000,2,47,53,2012,1,3,1,1,0,1
1,77000,1,38,40,1960,2,2,1,1,0,0
1,85000,2,49,58,2020,3,3,1,1,0,1
1,48400,1,39,45,2020,2,6,1,1,0,1
1,129000,2,74,80,2012,4,5,1,1,1,1
1,74000,2,60,60,1987,0,8,1,1,0,0
1,45828,1,39,43,2020,1,8,1,1,0,1
4,135500,3,97,97,2020,1,10,1,2,0,1
4,139000,4,118,128,2020,1,5,1,2,0,2
4,163300,3,83,113,2019,0,5,1,2,0,1
4,125000,4,98,111,2019,11,11,1,3,1,1
1,160000,3,81,87,1984,4,4,1,2,0,1
1,79900,2,65,65,2019,0,3,1,1,0,1
1,68500,2,53,57,1974,5,8,1,1,0,1
1,82000,3,72,75,1988,8,8,1,2,1,1
1,95000,3,64,66,1966,1,4,1,1,1,1
1,62000,1,39,45,1993,4,8,1,1,0,1
1,74000,2,57,68,2020,0,3,1,1,1,1
1,110000,2,88,106,1942,1,2,1,2,0,0
1,77000,2,50,58,1984,8,8,1,1,0,1
4,94500,2,64,70,2020,1,3,1,1,1,1
1,70000,2,50,54,1979,4,10,1,1,1,1
1,69000,3,63,72,1979,8,10,1,1,0,2
1,71000,3,65,67,1972,3,4,1,1,0,1
1,155000,4,98,98,1999,3,8,1,2,0,3
1,47619,2,57,69,2019,4,4,1,1,1,1
1,124900,2,60,65,2013,3,3,1,1,1,2
1,60900,2,58,62,2020,1,8,1,1,0,1
1,139000,3,72,82,1982,3,10,1,1,0,2
4,69200,1,36,50,2021,2,10,1,1,0,1
1,45000,1,40,47,2019,1,5,1,1,1,1
1,71000,3,67,67,1970,0,4,1,1,1,0
1,152000,3,82,89,2020,4,6,1,2,0,1
4,70705,1,36,50,2021,1,10,1,1,0,1
4,105000,2,55,66,2018,3,7,1,1,0,1
1,48000,1,40,50,2020,2,3,1,1,1,1
1,175000,3,90,110,1996,4,7,1,2,0,3
4,145000,3,77,110,2020,5,10,1,2,0,1
1,128500,2,64,70,1990,6,8,1,1,1,1
1,105000,2,54,59,2020,1,8,1,1,0,1
1,65500,3,57,62,1968,8,10,1,1,0,1
4,65900,2,62,85,2019,3,11,1,1,0,1
1,130000,2,50,54,2008,2,5,1,1,0,2
1,54500,2,66,75,2020,1,6,1,1,0,1
1,64785,2,61,66,2020,1,8,1,1,0,1
1,29800,2,54,54,2015,7,7,1,1,0,0
1,95514,2,66,74,2020,0,7,1,1,0,1
1,69000,2,52,65,1978,9,9,1,1,1,0
1,85000,3,60,70,1970,7,10,1,1,0,1
1,105000,3,68,77,2020,4,5,1,1,1,1
1,149000,4,108,160,1940,2,2,1,2,1,2
1,90500,3,105,122,2020,4,8,1,2,1,2
4,178900,3,93,110,2007,4,5,1,2,1,2
1,115000,3,82,99,2020,1,4,1,2,1,1
1,76900,3,68,68,1968,2,10,1,1,0,1
4,94000,2,59,75,2020,8,10,1,1,0,1
1,68000,2,64,68,2008,2,15,1,1,0,0
1,59500,2,53,63,2020,3,3,1,1,0,1
1,64500,2,55,77,2020,1,6,1,1,1,1
1,72500,2,80,95,2008,0,3,1,1,1,2
1,87257,2,61,68,2020,2,7,1,1,0,1
1,31500,1,39,47,2021,1,6,1,1,0,1
1,143000,3,80,100,2009,6,7,1,2,0,1
4,82000,3,66,73,1980,4,8,1,2,0,1
1,89500,3,74,85,2020,1,5,1,1,0,1
4,95000,2,100,142,2008,7,8,1,2,1,0
1,77000,2,53,64,2021,4,9,1,1,0,1
1,139500,3,88,90,1997,6,6,1,1,0,0
1,71500,2,54,58,2019,2,2,1,1,0,1
4,122958,3,71,98,2022,6,9,1,2,1,1
1,71900,3,70,86,2020,3,4,1,2,0,1
1,125641,2,71,83,2020,2,4,1,2,0,1
1,79900,3,102,125,2021,5,6,1,2,0,2
2,46999,2,36,38,1974,2,10,1,1,0,1
4,136129,3,99,123,2020,7,7,1,2,0,1
1,68500,2,48,55,1970,2,4,1,1,0,0
1,94440,2,67,90,2020,1,9,1,1,1,1
1,152000,3,71,86,2019,7,10,1,1,0,0
1,67900,1,40,40,1993,5,8,1,1,0,1
1,120000,2,60,70,1984,9,10,1,1,0,2
1,58500,2,58,70,2020,1,5,1,1,1,1
1,195000,3,86,102,2014,4,6,1,2,1,2
4,167765,2,75,94,2020,2,7,1,2,0,2
4,167000,2,75,75,2007,2,8,1,1,0,1
1,126900,2,59,75,2020,0,3,1,1,0,1
1,64800,2,51,55,1972,8,10,1,1,0,1
1,87000,2,53,60,1983,0,10,1,1,0,1
1,102000,4,110,120,1939,3,5,1,2,0,2
1,89000,3,120,135,2012,1,2,1,1,0,1
1,83900,2,53,61,1983,0,4,1,1,0,0
1,92000,3,65,75,1986,10,10,1,2,0,2
1,53000,2,45,47,1975,7,10,1,1,0,1
1,43860,1,40,44,2020,1,6,1,1,0,1
1,56000,1,35,43,2019,1,12,1,1,0,1
4,73888,3,64,68,1976,10,10,1,1,1,1
1,159900,4,150,180,1960,1,1,1,2,0,1
1,62500,2,54,65,2012,1,3,1,1,0,1
1,89900,2,52,70,1963,4,7,1,1,0,0
1,65200,1,38,41,1984,6,8,1,1,0,1
1,127900,3,70,99,2020,9,10,1,2,0,1
4,165000,3,71,85,2019,3,10,1,2,0,1
4,199000,3,88,111,2020,5,8,1,2,0,1
1,118900,3,80,95,2020,2,3,1,2,0,1
1,175000,3,91,107,2019,7,7,1,2,2,1
1,67800,2,71,79,2020,4,5,1,1,0,2
1,86000,3,94,100,1941,1,3,1,2,0,2
1,41400,1,36,39,2020,1,8,1,1,0,1
1,198000,4,110,175,1993,1,12,1,2,1,2
2,79500,2,40,43,1965,2,4,1,1,0,1
1,105000,3,72,77,1986,2,8,1,2,1,2
1,47475,2,56,56,2020,2,4,1,1,0,1
1,86900,3,106,114,2020,0,5,1,2,0,0
1,73500,4,81,90,1974,1,4,1,2,0,1
1,150000,4,77,95,1986,8,10,1,2,0,2
4,91620,2,55,70,2020,3,7,1,1,0,1
1,62500,2,53,63,1980,4,4,1,1,0,1
1,120000,3,174,194,2007,5,5,1,2,1,0
1,71900,3,71,85,2020,1,6,1,2,1,1
1,110000,3,65,75,1977,8,10,1,2,0,1
1,99000,3,75,85,1975,9,10,1,1,0,2
1,76900,2,45,65,1990,8,8,1,1,0,1
4,169000,3,83,105,2019,4,6,1,2,0,1
1,59500,2,66,80,2020,2,3,1,1,0,1
1,52000,1,38,41,1985,1,8,1,1,0,1
1,150000,4,105,110,1991,6,8,1,2,0,2
4,107000,3,74,89,1987,7,8,1,2,0,1
1,163000,2,60,82,1991,7,9,1,1,0,1
1,92000,3,87,97,2019,2,7,1,1,0,1
1,135000,4,100,130,1984,4,4,1,2,0,2
1,77000,2,54,60,1986,1,10,1,1,0,1
4,173950,3,84,105,2019,7,8,1,2,0,1
1,152000,3,82,89,2020,4,6,1,2,0,2
1,61000,2,45,62,2020,1,11,1,1,0,1
1,69900,3,60,69,1969,6,7,1,1,0,1
4,57500,2,54,58,2020,3,5,1,1,1,1
4,48000,1,40,50,2020,2,5,1,1,0,1
1,147000,2,75,85,2010,14,15,1,1,1,2
4,140000,2,66,66,2010,2,5,1,2,1,1
1,61600,2,45,70,2020,5,5,1,1,0,1
1,169000,2,85,95,2021,1,4,1,1,0,0
1,95000,3,75,87,1982,1,8,1,2,1,1
1,80686,2,50,68,2019,5,5,1,1,0,0
1,74900,3,70,81,2020,4,4,1,2,0,1
1,138000,3,100,110,2008,3,13,1,2,0,2
4,95000,3,90,100,2008,4,5,1,2,0,3
1,89000,3,68,72,1980,8,10,1,2,0,1
4,152924,2,58,70,2022,3,5,1,1,0,1
4,155000,3,77,115,2010,6,11,1,2,1,2
1,90200,2,58,63,2020,4,4,1,1,0,1
1,68000,2,65,70,2019,2,3,1,1,1,1
1,133000,3,66,75,2010,6,8,1,1,0,1
4,65000,2,37,42,1974,0,7,1,1,0,0
1,72500,2,62,74,2018,8,8,1,1,0,1
1,89900,2,56,62,2019,2,3,1,1,0,1
1,85000,2,50,60,1985,8,8,1,1,0,1
4,160000,3,64,78,2021,2,4,1,2,0,1
1,83000,3,70,80,1983,7,8,1,2,1,1
1,58000,3,63,70,2019,3,3,1,1,0,1
4,92900,3,75,100,2008,3,3,1,3,1,1
1,39500,1,32,42,1976,8,10,1,1,0,0
1,39000,1,39,48,2021,1,6,1,1,0,1
1,65000,3,72,72,2009,0,6,1,1,1,1
1,65000,2,52,62,1981,10,10,1,1,0,1
1,65900,2,53,64,1966,5,9,1,1,0,1
1,94900,2,50,63,1982,2,8,1,1,1,1
4,150000,3,73,88,2020,0,2,1,2,0,0
1,50000,1,35,36,2020,3,10,1,1,1,1
1,89900,3,78,86,2020,2,6,1,2,1,1
1,81000,2,59,71,1982,4,8,1,1,0,1
4,114500,3,90,100,1932,6,7,1,2,0,2
1,172350,3,77,87,2020,4,7,1,2,0,2
4,105000,2,49,58,2022,0,5,1,1,1,1
4,134900,3,89,115,2019,1,6,1,2,1,2
1,82900,2,51,55,1975,7,10,1,1,0,1
1,59900,2,63,76,2020,3,8,1,2,0,1
1,51850,2,58,72,2020,4,5,1,1,1,1
4,116685,3,72,89,2020,6,7,1,2,0,1
1,54500,2,55,65,2020,1,5,1,1,0,1
1,161000,3,70,85,2016,4,7,1,1,0,1
1,144000,3,77,91,2019,9,11,1,2,1,1
1,105000,3,97,110,2014,3,10,1,2,0,1
1,135000,3,79,91,1984,0,5,1,2,0,0
1,59900,2,56,69,1984,10,10,1,1,0,1
1,118000,3,80,80,1980,4,10,1,2,1,2
4,120000,3,70,82,2021,5,11,1,1,0,1
1,125000,3,72,90,1976,8,10,1,1,0,1
1,77000,2,52,65,1980,9,10,1,1,1,1
1,167000,3,104,120,2020,4,6,1,2,0,1
1,108000,4,85,88,1984,6,8,1,2,0,2
1,67800,2,58,64,2020,3,5,1,1,1,0
1,96000,4,98,107,1940,4,4,1,2,0,2
1,75500,2,54,60,1978,6,10,1,1,0,1
4,102000,2,58,58,2019,3,6,1,1,1,1
1,82500,2,58,65,2008,0,6,1,1,0,0
1,98000,2,62,65,1992,4,8,1,1,0,1
1,73900,3,68,79,2020,2,4,1,2,0,1
1,45500,2,37,45,2015,0,4,1,1,1,0
1,71500,2,59,65,2020,2,6,1,1,1,1
1,68000,2,68,78,2020,1,5,1,1,0,1
1,97000,4,87,95,1984,3,8,1,2,1,2
1,57000,2,51,71,2016,6,6,1,1,1,1
4,129900,2,73,90,2020,0,3,1,1,1,1
1,93000,2,65,70,1965,1,3,1,2,0,0
1,99000,3,66,70,1968,0,3,1,1,0,1
4,164000,3,75,96,2020,5,7,1,1,0,1
1,59999,3,55,58,1981,0,10,1,1,0,1
4,81330,2,74,89,2021,2,4,1,1,0,1
1,185000,3,78,120,2009,7,17,1,2,0,1
1,129300,2,51,72,2021,1,4,1,1,0,0
4,68985,2,61,72,2020,1,3,1,1,1,1
4,51000,1,32,35,2013,1,10,1,1,0,1
1,113000,3,69,75,1981,1,10,1,1,0,1
1,37222,2,55,63,1950,0,1,1,1,0,0
1,46500,1,36,37,1984,2,8,1,1,0,1
4,91000,2,50,61,2020,1,3,1,1,0,1
1,46920,1,43,47,2020,5,6,1,1,0,1
1,82743,2,57,64,2020,6,7,1,1,0,1
1,95000,4,90,100,1981,7,8,1,2,0,2
1,75900,2,60,65,1986,3,9,1,1,0,0
1,57143,2,59,70,2021,1,7,1,1,0,1
1,68100,2,51,61,1981,3,8,1,1,0,1
4,149000,2,66,86,2015,1,3,1,1,0,0
4,81500,3,71,76,2020,3,6,1,2,0,1
1,79520,3,80,99,2019,2,8,1,2,1,2
1,45000,2,44,56,2020,3,6,1,1,1,1
1,128000,2,55,62,2018,1,5,1,1,0,1
